QueryID,Number,KnessetNum,Name,TypeID,TypeDesc,StatusID,PersonID,GovMinistryID,SubmitDate,ReplyMinisterDate,LastUpdatedDate
2207747,362.0,25,ייצוג הולם לאוכלוסיה החרדית,48,רגילה,9,30873,618,2023-06-29T08:25:51.928,2024-01-24T00:00:00,2024-01-24T10:10:51.423
2207751,376.0,25,ניצול תקציב של הרשות לזהות לאומית יהודית,48,רגילה,9,30720,568,2023-06-29T08:57:49.227,2023-09-04T00:00:00,2023-09-04T13:44:07.93
2207752,363.0,25,אכיפת קללות על רקע נטייה מינית בספורט,48,רגילה,9,30720,1361,2023-06-29T08:29:27.289,2024-01-18T00:00:00,2024-01-21T09:57:26.983
2207753,42.0,25,פקיעת ההסדר בחוק הגיוס ופעולות הממשלה שלא כחוק,50,דחופה,9,23639,1178,2023-06-28T09:23:00.961,2023-06-28T00:00:00,2023-07-02T13:47:09.437
2207771,364.0,25,הקמת מרכז חישוב אקלימי,48,רגילה,6,30106,1205,2023-06-29T08:31:31.8301435,,2023-06-29T08:31:32.237
2207858,365.0,25,היעדר אולמות ומגרשי ספורט בבתי הספר,48,רגילה,9,23632,589,2023-07-03T15:43:03.918,2024-04-03T00:00:00,2024-04-04T12:26:25.003
2207861,366.0,25,הגשת כתבי אישום בעבירות קורונה לאחר תקופת ההתיישנות,48,רגילה,9,30672,1361,2023-06-29T08:35:02.134,2023-07-25T00:00:00,2023-07-25T13:56:35.94
2207863,367.0,25,הדפסת פתקי הצבעה לבחירות לרשויות המקומיות באופן אחיד ,48,רגילה,9,30672,754,2023-06-29T08:36:56.458,2023-08-13T00:00:00,2023-08-14T08:59:02.003
2207890,369.0,25,תו נכה לרכב להלומי קרב,48,רגילה,9,30860,686,2023-06-29T08:41:48.108,2024-06-20T00:00:00,2024-07-01T13:56:39.923
2207911,370.0,25,העסקה אסורה של עובדי אגד ביום המנוחה השבועי,48,רגילה,9,30768,830,2023-06-29T08:43:27.946,2024-01-25T00:00:00,2024-02-07T20:19:05.947
2207915,371.0,25,קריסת מצוקי הים התיכון,48,רגילה,9,30719,1332,2023-06-29T08:46:25.05,2024-12-31T00:00:00,2025-01-01T10:36:44.937
2207916,372.0,25,הקפאון במשא ומתן על הסכם קיבוצי מול איגוד הרוקחים,48,רגילה,9,30719,1237,2023-06-29T08:48:13.425,2023-07-30T00:00:00,2023-07-30T18:42:15.203
2207922,374.0,25,שעות העבודה הרבות באתרי הבנייה,48,רגילה,9,30719,830,2023-06-29T08:51:36.434,2023-07-16T00:00:00,2023-07-16T11:33:03.773
2207928,375.0,25,מדיניות הממשלה לקידום שוויון מגדרי ,48,רגילה,9,30719,568,2023-06-29T08:55:23.873,2023-09-04T00:00:00,2023-09-04T13:42:53.657
2207931,379.0,25,התוכנית הלאומית לצמיחה כלכלית לא כוללת השקעה במחוז מרכז וגוש דן,48,רגילה,9,30719,922,2023-07-12T12:28:21.871,2025-03-06T00:00:00,2025-03-06T09:18:54.793
2207933,377.0,25,חסימה פתאומית של כבישים מהירים על-ידי צוותות של חברת 'נתיבי ישראל',48,רגילה,9,30870,686,2023-07-30T19:28:35.523,2024-04-17T00:00:00,2024-05-01T13:21:10.623
2207934,378.0,25,"מינוי חברים מהחברה הערבית במועצה הלאומית למחקר ופיתוח (מולמו""פ)",48,רגילה,6,30719,1067,2023-06-29T09:03:54.299,,2024-04-14T13:34:05.723
2207952,381.0,25,פיתוח תשתיות מתקני ספורט ברשויות ערביות,48,רגילה,9,30719,589,2023-06-29T09:12:45.28,2023-07-18T00:00:00,2023-07-18T15:01:52.463
2207953,380.0,25,הקשחת הרגולציה לגידור ותחזוק בריכות פרטיות למען הגנה על ילדים,48,רגילה,9,30719,1146,2023-06-29T09:08:34.591,2024-01-30T00:00:00,2024-02-04T15:03:40.76
2207956,995.0,25,אספקת מים סדירה לתושבי כפר עקב,48,רגילה,9,30719,1205,2023-09-14T10:36:17.385,2023-11-29T00:00:00,2023-11-30T12:22:15.027
2207958,402.0,25,מעקב אחר יעדי תעסוקה 2030 בחברה הערבית,48,רגילה,9,30719,830,2023-07-16T11:53:39.473,2023-08-22T00:00:00,2023-09-11T12:11:45.493
2207959,382.0,25,פריסת קווי תקשורת מתקדמת וסיבים אופטייים ברשויות ערביות,48,רגילה,9,30719,618,2023-06-29T09:14:02.801,2023-07-20T00:00:00,2023-07-23T10:21:35.973
2207960,384.0,25,פיתוח תיירות בישובי החברה הערבית,48,רגילה,6,30719,654,2023-06-29T09:21:19.7643077,,2023-06-29T09:21:20.153
2207961,383.0,25,עריכת מתווה פיצויים הוגן לתושבי שכונת נווה עופר בתל אביב,48,רגילה,9,30719,876,2023-06-29T09:17:12.211,2024-05-29T00:00:00,2024-06-03T10:52:56.94
2208017,385.0,25,העסקת עורכי דין מטעם עמידר ללא קבלת כתבי מינוי,48,רגילה,9,30682,1146,2023-06-29T09:25:32.381,2024-01-28T00:00:00,2024-02-05T16:39:24.897
2208019,386.0,25,העסקת עורכי דין מטעם עמידר ללא קבלת כתבי מינוי,48,רגילה,9,30682,876,2023-06-29T09:29:11.926,2024-05-22T00:00:00,2024-05-28T12:21:45.97
2208075,45.0,25,התמודדות משרד המשפטים עם תקני השופטים והרשמים שאינם מאוישים כיום במערכת המשפט,50,דחופה,9,23631,876,2023-07-03T13:06:31.915,2023-07-05T00:00:00,2023-07-09T11:17:34.62
2208080,403.0,25,כינוס ועדת השרים לקידום מעמד האישה,48,רגילה,6,30686,890,2023-07-12T12:19:57.9171459,,2023-07-12T12:19:58.293
2208132,387.0,25,נוהל סיוע לנכים אשר חנו בחנייתם המסומנת,48,רגילה,9,30682,1361,2023-07-05T13:14:33.106,2024-01-18T00:00:00,2024-01-21T09:41:44.483
2208133,388.0,25,התנהלות תגובת פקח לאזרחים אשר לא תיקפו את נסיעתם בשוגג,48,רגילה,9,30682,686,2023-07-05T13:16:28.099,2023-07-18T00:00:00,2023-07-19T09:31:38.777
2208134,389.0,25,נוהל החתמת דיירי הדיור הציבורי על מסמכים בעלי משמעויות,48,רגילה,6,30682,1146,2023-07-05T13:18:16.7313453,,2023-07-05T13:18:17.153
2208183,393.0,25,חילופי תפקידים במשרד לקידום מעמד האישה,48,רגילה,6,30871,1298,2023-07-05T13:39:02.443162,,2023-07-05T13:39:02.817
2208215,390.0,25,החלפת מסתם בצנתור- טיפול מציל חיים,48,רגילה,9,30682,1112,2023-07-05T13:22:50.895,2024-02-07T00:00:00,2024-02-07T14:34:40.413
2208247,46.0,25,קרן וקסנר ,50,דחופה,9,30880,722,2023-07-09T00:00:00,2023-07-19T00:00:00,2023-07-30T18:40:22.31
2208314,391.0,25,בירור נתון מוועדות קביעת אחוזי הנכות,48,רגילה,9,30768,830,2023-07-05T13:31:31.2,2024-01-24T00:00:00,2024-01-31T10:38:24.533
2208364,394.0,25,שינוי הרכב המועצה הארצית לתכנון ובנייה,48,רגילה,9,30106,754,2023-07-05T13:42:43.815,2024-02-07T00:00:00,2024-02-07T13:57:58.143
2208381,395.0,25,תכנית לימודים אוניברסלית מטעם משרד החינוך,48,רגילה,9,30106,1004,2023-07-05T13:45:02.472,2024-02-19T00:00:00,2024-02-19T15:49:41.04
2208384,396.0,25,הכרזה על המועצה המקומית חורה כעירייה,48,רגילה,9,30840,754,2023-07-05T13:47:01.863,2024-02-05T00:00:00,2024-02-05T15:45:16.9
2208439,404.0,25,מחסור בחלב מפוקח,48,רגילה,9,30672,967,2024-03-18T22:32:53.575,2024-04-02T00:00:00,2024-04-02T13:47:59.763
2208554,417.0,25,  היעדר נגישות לאנשים עם מוגבלויות בבית משפט השלום בירושלים,48,רגילה,9,30868,876,2023-07-30T13:31:13.327,2023-09-07T00:00:00,2023-09-26T15:04:23.16
2208600,48.0,25,"ממצאי מבקר המדינה, ב- 65% מבתי הספר בשישה רשויות מקומיות בפריפריה ישנם ליקויי בטיחות חמורים והזנחה .",50,דחופה,9,30872,1004,2023-07-17T14:13:52.802,2023-07-19T00:00:00,2023-07-30T18:40:09.433
2208673,406.0,25,בחינה ויישום מסקנות ,48,רגילה,9,30820,754,2023-07-12T13:10:46.067,2025-02-09T00:00:00,2025-02-10T13:44:59.263
2208706,408.0,25,"השהיית סעיפים 77-78 לחוק התכנון והבנייה בתמ""א 75",48,רגילה,6,30106,568,2023-07-12T13:17:17.2922447,,2023-07-12T13:17:17.713
2208751,409.0,25,"בירור סך הערעורים שהתקבלו ע""י בית המשפט בגין קטין נזקק",48,רגילה,9,30768,711,2024-03-05T10:20:40.285,2024-03-26T00:00:00,2025-05-05T22:36:32.77
2208760,410.0,25,"גיוס עו""סים לטיפול בלהט""בים ערבים ",48,רגילה,9,30106,711,2023-07-12T13:21:00.517,2023-06-04T00:00:00,2025-05-19T10:30:21.273
2208771,411.0,25,"שימוש לא חוקי במכת""זיות",48,רגילה,9,30106,1361,2023-07-12T13:26:45.568,2024-01-30T00:00:00,2024-02-04T13:56:53.15
2208772,412.0,25,"6,000 משפחות שהוצאו מהמיזם לביטחון תזונתי",48,רגילה,6,30106,711,2023-07-12T13:29:19.3474905,,2023-07-12T13:29:19.77
2208859,47.0,25,תכניות הממשלה להתמודדות עם ההגירה השלילית מגוש דן,50,דחופה,9,30681,1146,2023-07-17T14:11:13.576,2023-07-19T00:00:00,2023-07-30T18:39:52.773
2208872,450.0,25,יישום הלקחים מאסון צפית במשרדי הממשלה בעניין הוראות הבטיחות,48,רגילה,6,30682,1070,2023-07-30T14:43:34.6501711,,2023-07-30T14:43:35.04
2208894,415.0,25,  עמדת הממשלה בנוגע לתפיסה מגדרית עצמית,48,רגילה,9,30705,568,2023-07-30T13:23:39.082,2023-09-04T00:00:00,2023-09-04T13:48:35.153
2209102,49.0,25,הטרדת נוסעת מעכו על ידי איש בטחון של חברת אל-על,50,דחופה,9,560,686,2023-07-17T14:16:35.276,2023-07-19T00:00:00,2023-07-23T15:40:12.657
2209139,424.0,25,עושק הורים בחסות משרד החינוך,48,רגילה,9,30777,1004,2023-07-30T13:44:42.416,2024-02-19T00:00:00,2024-02-19T15:50:32.97
2209140,425.0,25,הזנחת הפעוטות במעונות,48,רגילה,9,30777,1004,2023-07-30T13:46:05.06,2024-02-19T00:00:00,2024-02-19T15:51:32.587
2209141,426.0,25,הפקרת הביטחון בגנים,48,רגילה,9,30777,1004,2023-07-30T13:47:44.859,2024-02-19T00:00:00,2024-02-19T15:52:34.05
2209142,427.0,25,פגיעת שר החינוך בתלמידים עם אוטיזם,48,רגילה,9,30777,1004,2023-07-30T13:49:01.405,2024-02-19T00:00:00,2024-02-19T16:26:51.557
2209143,428.0,25,התנהלות תקציבית פוגענית במשרד החינוך,48,רגילה,9,30777,1004,2023-07-30T13:50:26.143,2024-02-19T00:00:00,2024-02-19T16:27:45.757
2209144,429.0,25,פגיעה בילדים עם שיתוק מוחין בחסות משרד החינוך,48,רגילה,9,30777,1004,2023-07-30T13:51:53.773,2024-02-19T00:00:00,2024-02-19T10:33:55.567
2209145,430.0,25,שביתת מורי התיכונים,48,רגילה,9,30777,1004,2023-07-30T13:54:09.442,2025-03-20T00:00:00,2025-03-26T11:10:54.543
2209146,431.0,25,חוסר בקיאות תלמידים בתכני מורשת,48,רגילה,9,30777,1004,2023-07-30T13:55:37.277,2024-02-19T00:00:00,2024-02-19T16:29:12.283
2209147,432.0,25,יצירת חסם שפתי לתלמידים הערביים,48,רגילה,9,30777,1004,2023-07-30T13:56:56.889,2024-02-19T00:00:00,2024-02-19T16:30:11.82
2209148,433.0,25,החלשת זיכרון השואה בחסות משרד החינוך,48,רגילה,9,30777,1004,2023-07-30T13:58:15.147,2024-02-19T00:00:00,2024-02-19T16:39:35.18
2209149,434.0,25,הגדלת שכר הרבנים על חשבון הציבור,48,רגילה,9,30777,1283,2023-07-30T14:00:16.594,2025-03-26T00:00:00,2025-03-26T14:45:23.88
2209150,435.0,25,הפיכת רבני ערים לפקידים,48,רגילה,6,30777,1283,2023-07-30T14:02:57.836,,2023-07-30T14:06:31.527
2209151,436.0,25,עריצות רבני ערים,48,רגילה,6,30777,1283,2023-07-30T14:06:56.3418158,,2023-07-30T14:06:56.733
2209152,437.0,25,החרפת יוקר המחייה למען יצירת ג'ובים,48,רגילה,6,30777,1283,2023-07-30T14:08:19.2373796,,2023-07-30T14:08:19.613
2209153,438.0,25,לחץ נוסף על נשים בקבלת גט,48,רגילה,9,30777,1283,2023-07-30T14:10:14.018,2025-03-26T00:00:00,2025-03-26T14:46:26.683
2209164,439.0,25,נהלי עצירת קווים בין עירוניים שאינם מורשים להעלות נוסעים אלא להורידם בלבד,48,רגילה,9,30682,686,2023-07-30T14:13:43.603,2024-06-20T00:00:00,2024-07-01T13:57:47.55
2209192,449.0,25,"אשפוזו של ראש הממשלה בביה""ח שיבא ",48,רגילה,6,30682,568,2023-07-30T14:41:20.129,,2024-02-18T15:09:05.147
2209238,440.0,25,"העברת המרכז הלאומי לחקלאות ימית (מלח""י) למשרד החקלאות",48,רגילה,9,30682,967,2023-07-30T14:16:09.094,2023-09-05T00:00:00,2023-09-05T14:56:40.563
2209322,446.0,25,דבריה של היועצת המשפטית לממשלה בדבר לחצים פסולים,48,רגילה,9,30873,876,2023-07-30T14:32:07.674,2024-06-10T00:00:00,2024-06-20T09:05:28.177
2209347,441.0,25,הטיפול בחוסר במורי ומנהלי אולפן,48,רגילה,9,30682,1004,2023-07-30T14:19:12.13,2024-03-10T00:00:00,2024-03-18T16:44:54.087
2209353,442.0,25,אי שקיפות במידע אודות תחנות הכוח החדשות ,48,רגילה,6,30682,1205,2023-07-30T14:21:09.0356035,,2023-07-30T14:21:09.427
2209355,452.0,25,"התקדמות ""תכנית מיטות"" של משרד הבריאות",48,רגילה,9,30682,1112,2023-07-30T14:47:27.301,2024-02-07T00:00:00,2024-02-07T14:21:32.437
2209402,443.0,25,"מצוקת כ""א חריפה בקלינאי תקשורת ",48,רגילה,9,30682,1004,2023-07-30T14:22:59.756,2024-02-25T00:00:00,2024-02-28T09:33:53.113
2209477,447.0,25,ייצוג הולם לחברה הערבית,48,רגילה,9,30758,686,2023-07-30T14:33:44.173,2024-04-17T00:00:00,2024-05-05T10:22:49.243
2209567,444.0,25,הפסקת יוזמת שילוב ילדים עם שיתוק מוחין בבית ספר בבאר שבע,48,רגילה,9,30682,1004,2023-07-30T14:24:56.132,2024-02-19T00:00:00,2024-02-20T12:51:06.46
2209568,445.0,25,התחייבות משרד התחבורה לסמן נתיבי עקיפה למשאיות בעליות כביש 224,48,רגילה,9,30682,686,2023-07-30T14:26:53.351,2025-03-20T00:00:00,2025-03-26T11:19:38.197
2209645,453.0,25,התמודדות משרדך עם משבר האקלים בהיבטי אדפטציה ומיטיגציה,48,רגילה,9,30720,711,2023-07-30T14:59:46.811,2023-11-13T00:00:00,2023-11-14T09:04:45.623
2209646,454.0,25,התמודדות משרדך עם משבר האקלים בהיבטי אדפטציה ומיטיגציה,48,רגילה,9,30720,1146,2023-07-30T15:09:46.271,2024-02-12T00:00:00,2024-02-12T16:51:08.133
2209648,455.0,25,התמודדות משרדך עם משבר האקלים בהיבטי אדפטציה ומיטיגציה,48,רגילה,9,30720,1004,2023-07-30T15:11:42.044,2024-02-18T00:00:00,2024-02-20T13:18:13.683
2209649,456.0,25,התמודדות משרדך עם משבר האקלים בהיבטי אדפטציה ומיטיגציה,48,רגילה,6,30720,1297,2023-07-30T15:13:53.7673987,,2023-07-30T15:13:54.143
2209650,457.0,25,התמודדות משרדך עם משבר האקלים בהיבטי אדפטציה ומיטיגציה,48,רגילה,9,30720,1112,2023-07-30T15:15:39.563,2024-01-18T00:00:00,2024-01-21T13:33:56.477
2209651,458.0,25,התמודדות משרדך עם משבר האקלים בהיבטי אדפטציה ומיטיגציה,48,רגילה,9,30720,967,2023-07-30T15:17:39.072,2023-11-27T00:00:00,2023-11-27T16:32:04.277
2209664,460.0,25,"גניזת וסגירת תיקי עבירות מין ע""י הפרקליטות והמשטרה",48,רגילה,9,30807,876,2023-07-30T19:25:40.506,2024-04-03T00:00:00,2024-04-04T14:49:51.217
2209671,462.0,25,התמודדות עם הנזק הכלכלי של ההפיכה המשטרית,48,רגילה,6,30807,922,2023-07-30T19:34:14.7450363,,2023-07-30T19:34:15.137
2209673,463.0,25,אלימות בלתי פרופורציונלית של המשטרה,48,רגילה,9,30807,1361,2023-07-30T19:37:01.244,2024-01-04T00:00:00,2024-01-07T09:26:33.003
2209676,464.0,25,הערכות המשרד לפתיחת שנת הלימודים נוכח החוסר בכח אדם,48,רגילה,9,30807,1004,2023-07-30T20:23:05.166,2024-04-14T00:00:00,2024-04-15T12:13:03.58
2209728,469.0,25,"מעורבות משרדך ומנכ""ל משרדך בטיפוח ""פרות אדומות"" ובהכנות לכינון בית מקדש שלישי",48,רגילה,6,30807,884,2023-07-30T21:05:49.1003151,,2023-07-30T21:05:49.507
2209730,465.0,25,וועידת האקלים ,48,רגילה,9,30807,1332,2023-07-30T20:23:21.557,2023-11-27T00:00:00,2023-11-28T10:05:10.347
2209731,466.0,25,הורדת יוקר המחיה,48,רגילה,9,30807,686,2023-07-30T20:26:30.236,2024-04-17T00:00:00,2024-05-05T10:23:50.12
2209732,468.0,25,עומס בבתי החולים ,48,רגילה,9,30807,1112,2024-03-04T16:10:02.809,2024-07-01T00:00:00,2024-07-01T17:05:14.497
2209741,467.0,25,"כיבוד פסיקת בג""ץ",48,רגילה,6,30807,568,2023-07-30T21:01:37.7997384,,2023-07-30T21:01:38.207
2209766,473.0,25,חתימת נוטריון להליכי מיצוי זכויות,48,רגילה,9,30106,711,2023-07-30T21:17:07.225,2023-11-13T00:00:00,2023-11-14T09:01:24.297
2209767,472.0,25,מענה בנוגע לקצבת שארים המיועדת לחסרי עורף משפחתי,48,רגילה,9,30106,711,2023-07-30T21:14:48.167,2023-11-13T00:00:00,2023-11-14T09:03:37.037
2209768,470.0,25,הרשמה לתואר אקדמי עבור חסרי עורף משפחתי,48,רגילה,9,30106,1004,2023-07-30T21:10:10.111,2024-05-16T00:00:00,2024-05-20T10:25:59.7
2209769,471.0,25,תלמידות חולות אנדומטריוזיס ,48,רגילה,9,30106,1004,2023-07-30T21:11:37.015,2024-03-10T00:00:00,2024-05-07T17:15:55.313
2209774,968.0,25,הפעלת כרטיס רב-קו לתשלום בחישוב רטרואקטיבי,48,רגילה,9,30601,686,2023-09-12T14:40:49.723,2024-04-17T00:00:00,2024-05-05T10:30:53.213
2209775,969.0,25,ליקויי הפיקוח על מפעלים מזהמים רק הוחמרו,48,רגילה,6,30601,1332,2023-09-13T14:08:44.6436848,,2023-09-13T14:08:45.02
2209792,970.0,25,הגברת התחרות והפחתת מחירי שירותים נוטריוניים,48,רגילה,9,30672,876,2023-09-13T14:35:28.421,2024-03-21T00:00:00,2024-03-21T09:16:01.833
2209793,971.0,25,ביטול המכס על דגי אמנון,48,רגילה,9,30672,1237,2023-09-13T14:37:54.611,2024-03-17T00:00:00,2024-03-18T10:30:53.733
2209794,972.0,25,"פתיחת תיקים בהוצל""פ לגביית אגרות רישוי לכלי רכב שאינם בשימוש",48,רגילה,9,30672,686,2023-09-13T14:39:27.572,2024-04-17T00:00:00,2024-05-05T11:24:24.72
2209795,973.0,25,הקלת הרגולציה על יצרני מזון נטול גלוטן - במטרה להוזלת מחירים,48,רגילה,9,30672,1112,2023-09-13T14:41:32.048,2024-02-08T00:00:00,2024-02-12T18:30:44.92
2209797,974.0,25,הכנסת תרופות פופולריות לסל התרופות,48,רגילה,9,30672,1112,2023-09-13T14:43:50.274,2024-01-09T00:00:00,2024-01-11T10:38:07.32
2209799,975.0,25,חודשיים וחצי המתנה לתור לאפוסטיל במשרד החוץ,48,רגילה,9,30672,1042,2023-09-13T14:45:25.152,2024-01-04T00:00:00,2024-01-07T09:15:01.82
2209859,976.0,25,  חיבור השכונה המזרחית-החדשה בכפר מזרעה לחשמל ,48,רגילה,9,560,1146,2023-09-13T14:52:16.612,2024-01-30T00:00:00,2024-02-04T15:05:25.503
2209860,977.0,25,דחיית תוכנית להרחבת כביש החוף,48,רגילה,9,560,1237,2023-09-13T14:54:20.342,2024-03-17T00:00:00,2024-03-18T10:41:39.82
2209861,978.0,25,הכרה בכפר כנא כעיר,48,רגילה,9,560,754,2023-09-13T14:58:55.171,2024-02-05T00:00:00,2024-02-05T15:47:42.347
2209862,979.0,25,הקטנת גודל הכיתות,48,רגילה,9,560,1004,2023-09-13T15:05:05.734,2024-02-29T00:00:00,2024-03-03T09:19:17.803
2209863,980.0,25,מטמנת עברון ,48,רגילה,9,560,1332,2023-09-13T15:07:56.342,2023-11-27T00:00:00,2023-11-28T09:43:56.52
2209864,981.0,25,שעות הלימוד של ילדים עם אוטיזם יקוצצו,48,רגילה,9,560,1004,2023-09-13T15:09:25.159,2024-02-25T00:00:00,2024-02-28T09:35:27.587
2209865,982.0,25,ישראל במקום הלפני אחרון בצמצום מספר ההרוגים בתאונות דרכים,48,רגילה,9,560,686,2023-09-13T15:11:30.416,2024-04-17T00:00:00,2024-05-01T13:18:09.347
2209866,983.0,25,שיפור תשתיות בצירים בין עירוניים ומוקדי סיכון,48,רגילה,9,560,686,2023-09-13T15:15:18.68,2024-04-17T00:00:00,2024-05-01T13:16:48.75
2209867,984.0,25,10 אחוזים מההרוגים בתאונות דרכים הם ילדים ,48,רגילה,6,560,686,2023-09-13T15:16:47.6943116,,2023-09-13T15:16:48.083
2209868,985.0,25,חצי שנה לתור לטיפול במשברים נפשיים של ילדים ובני נוער,48,רגילה,9,560,1112,2023-09-13T15:18:19.237,2024-01-09T00:00:00,2024-01-11T10:31:58.723
2209893,986.0,25,התמודדות עם העליה בעישון,48,רגילה,9,30672,1112,2023-09-13T15:32:26.014,2024-01-09T00:00:00,2024-01-11T10:33:25.84
2209947,987.0,25,מוקד רפואי בשעות הלילה,48,רגילה,9,30840,1112,2023-09-13T15:34:09.111,2024-02-08T00:00:00,2024-02-12T18:35:33.67
2209949,988.0,25,תחה לבריאות המשפחה- אלפורעה,48,רגילה,9,30840,1112,2023-09-13T15:37:28.12,2024-01-09T00:00:00,2024-01-11T10:34:47.607
2209951,989.0,25,פגיעה בכבודן ובזכיותיהן של נשים במרחב הציבורי – תופעה פסולה,48,רגילה,6,30863,1298,2023-09-13T15:39:14.1246006,,2023-09-13T15:39:14.5
2209957,990.0,25,מרכז יום לילדים בעלי מוגבלויות מירושלים המזרחית ,48,רגילה,9,560,1112,2023-09-13T15:42:54.316,2024-02-08T00:00:00,2024-02-12T18:29:17.733
2209958,991.0,25,אלין מרכז יום לילדים בעלי מוגבלויות,48,רגילה,9,560,1004,2023-09-13T15:50:30.09,2024-02-25T00:00:00,2024-02-28T10:06:59.837
2209959,992.0,25,השוואה בין הוצאה לתלמיד בחינוך הערבי והיהודי,48,רגילה,9,560,1004,2023-09-14T10:20:27.192,2025-03-20T00:00:00,2025-03-26T11:11:56.553
2209960,993.0,25,השוואה בין הוצאה לתלמיד בחינוך הערבי והיהודי,48,רגילה,6,560,1237,2023-09-14T10:28:59.2685634,,2023-09-14T10:28:59.66
2209961,994.0,25,השוואה בין הוצאה לתלמיד בחינוך הערבי והיהודי,48,רגילה,9,560,1297,2023-09-14T10:30:25.753,2024-02-04T00:00:00,2024-02-05T10:21:11.943
2210057,996.0,25,עצירת העברת כספים מהמשרד להגנת הסביבה לקרטלים ועבריינים,48,רגילה,6,30720,1332,2023-09-14T10:39:35.9948358,,2023-09-14T10:39:36.4
2210086,997.0,25,ילדים שנהרגו בתאונות דרכים בחברה הערבית בחופשת הקיץ ,48,רגילה,9,560,686,2023-09-14T10:41:39.748,2024-04-17T00:00:00,2024-05-01T13:13:50.357
2210089,998.0,25,57 הרוגים מתאונות עבודה ,48,רגילה,9,560,830,2023-09-14T11:43:56.927,2024-02-12T00:00:00,2024-02-12T16:25:53.473
2210114,1002.0,25, הקמת בית משפט בעיר טייבה,48,רגילה,9,560,876,2023-09-14T12:38:22.016,2024-03-20T00:00:00,2024-03-21T09:32:29.537
2210115,1001.0,25,צפיפות בכיתות לימוד,48,רגילה,9,560,1004,2023-09-14T12:35:31.397,2024-02-25T00:00:00,2024-02-28T10:08:16.317
2210116,1000.0,25, הקמת מוסד להשכלה גבוהה בנצרת,48,רגילה,9,560,1004,2023-09-14T12:12:38.618,2024-04-14T00:00:00,2024-04-15T11:57:04.803
2210429,1470.0,25,הגברת התחרות בתחום ביטוח חובה,48,רגילה,9,30480,1237,2024-04-01T13:39:10.331,2024-05-29T00:00:00,2024-06-04T13:39:31.997
2210431,1469.0,25,עלויות גבוהות להוצאת רישיון נהיגה,48,רגילה,6,30480,686,2024-04-01T13:37:38.094,,2024-06-10T23:04:09.57
2210432,1468.0,25,ביטול חובת הצגת אישור בלמים לרכב בן 15,48,רגילה,9,30480,686,2024-04-01T13:34:35.057,2024-05-29T00:00:00,2024-06-04T12:31:26.193
2210433,1466.0,25,הקלת הרגולציה על יצרני מזון נטול גלוטן - במטרה להוזלת מחירים,48,רגילה,6,30480,1112,2024-06-03T17:49:11.5,,2024-06-03T17:49:14.547
2210434,1463.0,25,הכרזת מונופול על מאגרי מידע משפטיים,48,רגילה,9,30480,922,2024-03-28T15:10:28.291,2025-03-03T00:00:00,2025-03-04T15:20:41.483
2210435,1461.0,25,הקמת מאגר חקיקה ופסיקה לאומי חינמי,48,רגילה,9,30480,876,2024-03-28T14:37:29.609,2024-05-08T00:00:00,2024-05-08T17:01:35.787
2210637,1467.0,25,"כשלים חמורים של חברת ""קווים"" בתפקוד התחבורה ציבורית במודיעין-עילית",48,רגילה,9,30480,686,2024-04-01T13:30:58.48,2024-05-29T00:00:00,2024-06-04T12:32:52.42
2210762,1042.0,25,עבודת משרד המודיעין טרם ובמהלך מלחמת חרבות ברזל,48,רגילה,6,30808,890,2023-10-31T09:51:41.4569066,,2023-10-31T09:51:41.88
2210766,1077.0,25,רשם המחלות הנדירות,48,רגילה,9,30843,1112,2023-11-30T13:51:57.241,2024-01-09T00:00:00,2024-01-09T14:19:06.93
2210808,1044.0,25,מיגון מזרח ירושלים,48,רגילה,6,30106,583,2023-10-31T11:34:23.0451181,,2023-10-31T11:34:24.39
2210927,1041.0,25,סטטוס מימוש הכספים הקואליציוניים,48,רגילה,6,30106,1237,2023-10-31T09:49:48.647,,2023-11-14T09:47:58.643
2210994,1050.0,25,אי העברת תקציב שהובטח לחקלאים כחלק מהרפורמה בחקלאות שאושרה ב-2022,48,רגילה,9,30106,1237,2023-11-08T15:41:41.205,2024-02-12T00:00:00,2024-02-12T16:45:50.013
2211088,1051.0,25,תעסוקת אימהות שבני זוגן משרתים במילואים או עובדים חיוניים,48,רגילה,9,30106,1004,2023-11-08T15:57:14.665,2024-05-21T00:00:00,2024-05-21T12:44:29.257
2211128,1048.0,25,היערכות לקליטת עובדים זרים במקום עובדים פלסטינים,50,דחופה,9,30721,754,2023-11-06T15:35:36.89,2023-11-08T00:00:00,2023-11-08T13:54:51.107
2211387,1059.0,25,מועד כינוס ועדת סל התרופות,50,דחופה,9,30782,1112,2023-11-13T14:21:01.22,2023-11-15T00:00:00,2023-11-16T08:21:06.563
2211394,1078.0,25,חיזוק בריאות הנפש בעקבות המלחמה,48,רגילה,9,30719,1112,2023-11-30T13:56:56.491,2024-01-14T00:00:00,2024-01-14T12:22:38.343
2211487,1080.0,25,  ההיתר החריג לממשלה לגייס תרומות פוגע בתקינות המנהל,48,רגילה,6,30719,568,2023-11-30T14:30:14.2987773,,2023-11-30T14:30:14.673
2211678,1060.0,25,צמצום שעות החופשות לאסירים מפני חשש לשלומם בעת המלחמה,50,דחופה,9,30872,1361,2023-11-20T15:09:48.305,2023-11-29T00:00:00,2023-11-30T12:06:29.95
