AgendaID,KnessetNum,FactionID,FactionName,CoalitionStatus
99100,16,49.0,מפלגה דתית לאומית,
98862,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
98782,16,564.0,הסיעה החילונית,
98744,16,584.0,האיחוד הלאומי - מולדת - תקומה,
98742,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
98722,16,,,
98488,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
98326,16,,,
98325,16,,,
98304,16,,,
98017,16,,,
98016,16,,,
98015,16,,,
98014,16,,,
98013,16,,,
98012,16,,,
97904,16,564.0,הסיעה החילונית,
97742,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
97730,16,424.0,אגודת ישראל,
97723,16,24.0,הליכוד,
97707,16,502.0,העבודה - מימד - עם אחד,
97705,16,584.0,האיחוד הלאומי - מולדת - תקומה,
97679,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
97663,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
97642,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
97620,16,502.0,העבודה - מימד - עם אחד,
97596,16,,,
97480,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
97467,16,24.0,הליכוד,
97454,16,564.0,הסיעה החילונית,
97419,16,,,
97418,16,,,
97417,16,,,
97416,16,,,
97415,16,,,
97414,16,,,
97413,16,,,
97412,16,,,
97181,16,,,
97134,16,424.0,אגודת ישראל,
97118,16,24.0,הליכוד,
97114,16,462.0,"צל""ש - ציונות ליברליות שוויון",
97108,16,24.0,הליכוד,
97099,16,1078.0,שינוי,
97071,16,564.0,הסיעה החילונית,
97056,16,24.0,הליכוד,
97039,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
96962,16,,,
96961,16,,,
96960,16,,,
96949,16,502.0,העבודה - מימד - עם אחד,
96899,16,,,
96898,16,,,
96895,16,604.0,החזית הדמוקרטית לשלום ולשוויון,
96890,16,422.0,דגל התורה,
96759,16,564.0,הסיעה החילונית,
96740,16,,,
96739,16,,,
96738,16,,,
96707,16,52.0,הרשימה הערבית המאוחדת,
96589,16,,,
96587,16,,,
96586,16,,,
96389,16,24.0,הליכוד,
96388,16,584.0,האיחוד הלאומי - מולדת - תקומה,
96377,16,24.0,הליכוד,
96362,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
96298,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
96280,16,586.0,הבית הלאומי,
96261,16,24.0,הליכוד,
96255,16,564.0,הסיעה החילונית,
96202,16,,,
96201,16,,,
96200,16,,,
96168,16,424.0,אגודת ישראל,
96148,16,564.0,הסיעה החילונית,
96097,16,502.0,העבודה - מימד - עם אחד,
96064,16,604.0,החזית הדמוקרטית לשלום ולשוויון,
96063,16,49.0,מפלגה דתית לאומית,
96062,16,,,
96058,16,,,
96041,16,,,
96039,16,,,
96038,16,,,
96037,16,,,
96036,16,,,
96035,16,,,
95922,16,24.0,הליכוד,
95768,16,24.0,הליכוד,
95763,16,52.0,הרשימה הערבית המאוחדת,
95761,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
95756,16,590.0,ישראל ביתנו,
95743,16,502.0,העבודה - מימד - עם אחד,
95662,16,586.0,הבית הלאומי,
95643,16,24.0,הליכוד,
95641,16,502.0,העבודה - מימד - עם אחד,
95599,16,24.0,הליכוד,
95558,16,,,
95431,16,564.0,הסיעה החילונית,
95408,16,604.0,החזית הדמוקרטית לשלום ולשוויון,
95319,16,604.0,החזית הדמוקרטית לשלום ולשוויון,
95296,16,,,
95294,16,,,
95293,16,,,
95291,16,,,
95289,16,,,
95288,16,,,
95287,16,,,
95158,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
95120,16,24.0,הליכוד,
95065,16,24.0,הליכוד,
95048,16,52.0,הרשימה הערבית המאוחדת,
95036,16,424.0,אגודת ישראל,
95007,16,24.0,הליכוד,
95004,16,24.0,הליכוד,
95000,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
94998,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
94996,16,584.0,האיחוד הלאומי - מולדת - תקומה,
94994,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
94985,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
94982,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
94979,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
94978,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
94920,16,52.0,הרשימה הערבית המאוחדת,
94903,16,562.0,קדימה,
94893,16,502.0,העבודה - מימד - עם אחד,
94889,16,586.0,הבית הלאומי,
94830,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
94744,16,45.0,האיחוד הלאומי - ישראל ביתנו - מולדת - תקומה,
94454,16,424.0,אגודת ישראל,
94372,16,422.0,דגל התורה,
94363,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
94349,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
94342,16,502.0,העבודה - מימד - עם אחד,
94340,16,424.0,אגודת ישראל,
94276,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
94271,16,45.0,האיחוד הלאומי - ישראל ביתנו - מולדת - תקומה,
94262,16,564.0,הסיעה החילונית,
93994,16,584.0,האיחוד הלאומי - מולדת - תקומה,
93962,16,,,
93961,16,,,
93960,16,,,
93959,16,,,
93868,16,,,
93839,16,,,
93818,16,52.0,הרשימה הערבית המאוחדת,
93789,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
93785,16,564.0,הסיעה החילונית,
93784,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
93783,16,424.0,אגודת ישראל,
93772,16,590.0,ישראל ביתנו,
93769,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
93768,16,584.0,האיחוד הלאומי - מולדת - תקומה,
93763,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
93750,16,49.0,מפלגה דתית לאומית,
93745,16,502.0,העבודה - מימד - עם אחד,
93733,16,604.0,החזית הדמוקרטית לשלום ולשוויון,
93731,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
93688,16,1078.0,שינוי,
93633,16,562.0,קדימה,
93531,16,502.0,העבודה - מימד - עם אחד,
93517,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
93376,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
93147,16,564.0,הסיעה החילונית,
93138,16,502.0,העבודה - מימד - עם אחד,
89813,16,586.0,הבית הלאומי,
89791,16,,,
89789,16,,,
89788,16,,,
89787,16,,,
89784,16,,,
89719,16,,,
89717,16,,,
89657,16,52.0,הרשימה הערבית המאוחדת,
89656,16,52.0,הרשימה הערבית המאוחדת,
89649,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
89648,16,,,
89645,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
89636,16,584.0,האיחוד הלאומי - מולדת - תקומה,
89634,16,52.0,הרשימה הערבית המאוחדת,
89632,16,24.0,הליכוד,
89628,16,24.0,הליכוד,
89615,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
89567,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
89520,16,564.0,הסיעה החילונית,
89518,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
89371,16,49.0,מפלגה דתית לאומית,
89240,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
89186,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
89184,16,52.0,הרשימה הערבית המאוחדת,
89147,16,,,
89137,16,,,
89136,16,,,
89135,16,,,
89097,16,564.0,הסיעה החילונית,
89081,16,,,
89045,16,24.0,הליכוד,
89023,16,564.0,הסיעה החילונית,
89019,16,24.0,הליכוד,
89003,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
89001,16,502.0,העבודה - מימד - עם אחד,
88994,16,584.0,האיחוד הלאומי - מולדת - תקומה,
88987,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
88985,16,49.0,מפלגה דתית לאומית,
88979,16,562.0,קדימה,
88978,16,24.0,הליכוד,
88976,16,502.0,העבודה - מימד - עם אחד,
88953,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
88876,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
88872,16,49.0,מפלגה דתית לאומית,
88869,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
88847,16,564.0,הסיעה החילונית,
88841,16,422.0,דגל התורה,
88776,16,,,
88747,16,,,
88597,16,24.0,הליכוד,
88587,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
88552,16,,,
88548,16,502.0,העבודה - מימד - עם אחד,
88547,16,,,
88546,16,,,
88542,16,,,
88431,16,562.0,קדימה,
88407,16,562.0,קדימה,
88405,16,24.0,הליכוד,
88402,16,24.0,הליכוד,
88397,16,502.0,העבודה - מימד - עם אחד,
88394,16,424.0,אגודת ישראל,
88390,16,24.0,הליכוד,
88387,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
88358,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
88357,16,24.0,הליכוד,
88355,16,502.0,העבודה - מימד - עם אחד,
88351,16,502.0,העבודה - מימד - עם אחד,
88347,16,24.0,הליכוד,
88346,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
88343,16,564.0,הסיעה החילונית,
88342,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
88333,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
88327,16,422.0,דגל התורה,
88322,16,24.0,הליכוד,
88317,16,562.0,קדימה,
88316,16,422.0,דגל התורה,
88310,16,24.0,הליכוד,
88309,16,564.0,הסיעה החילונית,
88260,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
88238,16,,,
88236,16,,,
88234,16,,,
88232,16,52.0,הרשימה הערבית המאוחדת,
88223,16,586.0,הבית הלאומי,
88169,16,604.0,החזית הדמוקרטית לשלום ולשוויון,
88008,16,,,
88005,16,,,
88003,16,,,
88000,16,,,
87991,16,,,
87898,16,52.0,הרשימה הערבית המאוחדת,
87884,16,564.0,הסיעה החילונית,
87876,16,502.0,העבודה - מימד - עם אחד,
87869,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
87858,16,562.0,קדימה,
87843,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
87839,16,24.0,הליכוד,
87781,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
87760,16,24.0,הליכוד,
87753,16,502.0,העבודה - מימד - עם אחד,
87740,16,604.0,החזית הדמוקרטית לשלום ולשוויון,
87739,16,,,
87738,16,45.0,האיחוד הלאומי - ישראל ביתנו - מולדת - תקומה,
87476,16,,,
87475,16,,,
87474,16,,,
87473,16,,,
87470,16,,,
87448,16,562.0,קדימה,
87388,16,24.0,הליכוד,
87378,16,502.0,העבודה - מימד - עם אחד,
87376,16,590.0,ישראל ביתנו,
87375,16,,,
87374,16,,,
87321,16,52.0,הרשימה הערבית המאוחדת,
87313,16,422.0,דגל התורה,
87311,16,584.0,האיחוד הלאומי - מולדת - תקומה,
87310,16,1078.0,שינוי,
87283,16,564.0,הסיעה החילונית,
87276,16,24.0,הליכוד,
87270,16,502.0,העבודה - מימד - עם אחד,
87267,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
87265,16,586.0,הבית הלאומי,
87263,16,564.0,הסיעה החילונית,
87262,16,422.0,דגל התורה,
87258,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
87249,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
87219,16,562.0,קדימה,
87196,16,586.0,הבית הלאומי,
87163,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
87152,16,49.0,מפלגה דתית לאומית,
86985,16,604.0,החזית הדמוקרטית לשלום ולשוויון,
86979,16,,,
86924,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
86912,16,,,
86889,16,,,
86888,16,,,
86887,16,,,
86886,16,,,
86885,16,,,
86768,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
86720,16,24.0,הליכוד,
86716,16,424.0,אגודת ישראל,
86703,16,24.0,הליכוד,
86700,16,564.0,הסיעה החילונית,
86685,16,24.0,הליכוד,
86669,16,604.0,החזית הדמוקרטית לשלום ולשוויון,
86634,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
86582,16,586.0,הבית הלאומי,
86549,16,49.0,מפלגה דתית לאומית,
86515,16,24.0,הליכוד,
86510,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
86509,16,,,
86508,16,,,
86507,16,,,
86343,16,,,
86341,16,,,
86337,16,,,
86333,16,,,
86331,16,,,
86328,16,,,
86325,16,,,
86223,16,,,
85874,16,584.0,האיחוד הלאומי - מולדת - תקומה,
85853,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
85698,16,564.0,הסיעה החילונית,
85696,16,562.0,קדימה,
85584,16,586.0,הבית הלאומי,
85579,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
85574,16,49.0,מפלגה דתית לאומית,
85568,16,,,
85567,16,,,
85564,16,,,
85528,16,584.0,האיחוד הלאומי - מולדת - תקומה,
85527,16,,,
85425,16,502.0,העבודה - מימד - עם אחד,
85385,16,562.0,קדימה,
85206,16,,,
85205,16,,,
85204,16,,,
85203,16,,,
85202,16,,,
85200,16,,,
85055,16,1078.0,שינוי,
84946,16,502.0,העבודה - מימד - עם אחד,
84944,16,1078.0,שינוי,
84823,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
84812,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
81803,16,602.0,תנועה ערבית להתחדשות,
81749,16,,,
81747,16,,,
81745,16,,,
81742,16,,,
81738,16,49.0,מפלגה דתית לאומית,
81433,16,,,
81432,16,,,
81389,16,,,
81366,16,,,
81334,16,584.0,האיחוד הלאומי - מולדת - תקומה,
81311,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
81297,16,24.0,הליכוד,
81283,16,562.0,קדימה,
81282,16,562.0,קדימה,
81273,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
81266,16,502.0,העבודה - מימד - עם אחד,
81234,16,586.0,הבית הלאומי,
81213,16,49.0,מפלגה דתית לאומית,
81203,16,,,
81201,16,,,
81197,16,,,
81194,16,,,
81186,16,564.0,הסיעה החילונית,
81172,16,502.0,העבודה - מימד - עם אחד,
81122,16,502.0,העבודה - מימד - עם אחד,
81105,16,590.0,ישראל ביתנו,
80961,16,,,
80885,16,,,
80884,16,,,
80883,16,,,
80882,16,,,
80881,16,,,
80842,16,,,
80784,16,,,
80678,16,24.0,הליכוד,
80631,16,24.0,הליכוד,
80615,16,45.0,האיחוד הלאומי - ישראל ביתנו - מולדת - תקומה,
80600,16,24.0,הליכוד,
80581,16,604.0,החזית הדמוקרטית לשלום ולשוויון,
80542,16,24.0,הליכוד,
80515,16,502.0,העבודה - מימד - עם אחד,
80452,16,502.0,העבודה - מימד - עם אחד,
80379,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
80344,16,,,
80342,16,,,
80339,16,,,
80337,16,,,
80329,16,,,
80327,16,,,
80318,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
80277,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
80104,16,24.0,הליכוד,
80102,16,422.0,דגל התורה,
80101,16,502.0,העבודה - מימד - עם אחד,
80100,16,424.0,אגודת ישראל,
80096,16,24.0,הליכוד,
80093,16,422.0,דגל התורה,
80090,16,502.0,העבודה - מימד - עם אחד,
80079,16,502.0,העבודה - מימד - עם אחד,
80072,16,564.0,הסיעה החילונית,
80064,16,502.0,העבודה - מימד - עם אחד,
80043,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
80040,16,45.0,האיחוד הלאומי - ישראל ביתנו - מולדת - תקומה,
80037,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
79995,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
79991,16,502.0,העבודה - מימד - עם אחד,
79973,16,564.0,הסיעה החילונית,
79969,16,564.0,הסיעה החילונית,
79932,16,502.0,העבודה - מימד - עם אחד,
79901,16,,,
79900,16,,,
79899,16,,,
79896,16,,,
79824,16,502.0,העבודה - מימד - עם אחד,
79792,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
79767,16,604.0,החזית הדמוקרטית לשלום ולשוויון,
79699,16,,,
79664,16,,,
79603,16,542.0,אחריות לאומית,
79592,16,,,
79591,16,,,
79590,16,,,
79589,16,,,
79588,16,,,
79583,16,502.0,העבודה - מימד - עם אחד,
79539,16,,,
79508,16,,,
79434,16,502.0,העבודה - מימד - עם אחד,
79424,16,502.0,העבודה - מימד - עם אחד,
79418,16,444.0,ציונות לאומית דתית מתחדשת,
79411,16,45.0,האיחוד הלאומי - ישראל ביתנו - מולדת - תקומה,
79399,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
79387,16,582.0,"חה""כ מיכאל נודלמן",
79382,16,24.0,הליכוד,
79377,16,24.0,הליכוד,
79365,16,584.0,האיחוד הלאומי - מולדת - תקומה,
79363,16,502.0,העבודה - מימד - עם אחד,
79360,16,564.0,הסיעה החילונית,
79355,16,502.0,העבודה - מימד - עם אחד,
79351,16,602.0,תנועה ערבית להתחדשות,
79344,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
79334,16,562.0,קדימה,
79333,16,562.0,קדימה,
79298,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
79291,16,564.0,הסיעה החילונית,
79212,16,,,
79210,16,,,
79206,16,,,
79205,16,,,
79204,16,,,
79157,16,,,
79060,16,502.0,העבודה - מימד - עם אחד,
79019,16,,,
79018,16,,,
79017,16,,,
79016,16,,,
79015,16,,,
79014,16,,,
78917,16,,,
78916,16,,,
78824,16,52.0,הרשימה הערבית המאוחדת,
78820,16,424.0,אגודת ישראל,
78811,16,1078.0,שינוי,
78805,16,584.0,האיחוד הלאומי - מולדת - תקומה,
78736,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
78700,16,422.0,דגל התורה,
78693,16,564.0,הסיעה החילונית,
78681,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
78680,16,424.0,אגודת ישראל,
78679,16,422.0,דגל התורה,
78579,16,,,
78568,16,502.0,העבודה - מימד - עם אחד,
78494,16,1078.0,שינוי,
78029,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
77861,16,,,
77860,16,,,
77852,16,,,
77851,16,,,
77849,16,,,
77846,16,,,
77845,16,,,
77808,16,,,
77807,16,,,
77805,16,,,
77789,16,,,
77689,16,424.0,אגודת ישראל,
77618,16,502.0,העבודה - מימד - עם אחד,
77565,16,502.0,העבודה - מימד - עם אחד,
77399,16,49.0,מפלגה דתית לאומית,
77392,16,,,
77312,16,564.0,הסיעה החילונית,
77276,16,,,
77274,16,,,
77270,16,,,
77263,16,,,
77257,16,,,
77039,16,502.0,העבודה - מימד - עם אחד,
77033,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
76910,16,590.0,ישראל ביתנו,
76877,16,584.0,האיחוד הלאומי - מולדת - תקומה,
76866,16,24.0,הליכוד,
76861,16,24.0,הליכוד,
76854,16,24.0,הליכוד,
76847,16,502.0,העבודה - מימד - עם אחד,
76846,16,562.0,קדימה,
76843,16,502.0,העבודה - מימד - עם אחד,
76829,16,590.0,ישראל ביתנו,
76828,16,24.0,הליכוד,
76821,16,502.0,העבודה - מימד - עם אחד,
76802,16,24.0,הליכוד,
76795,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
76749,16,564.0,הסיעה החילונית,
76236,16,462.0,"צל""ש - ציונות ליברליות שוויון",
76226,16,502.0,העבודה - מימד - עם אחד,
76217,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
76205,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
76188,16,604.0,החזית הדמוקרטית לשלום ולשוויון,
76090,16,,,
76088,16,,,
76084,16,,,
76082,16,,,
76081,16,,,
76075,16,502.0,העבודה - מימד - עם אחד,
75859,16,,,
75856,16,,,
75853,16,,,
75845,16,,,
75827,16,52.0,הרשימה הערבית המאוחדת,
75808,16,,,
75800,16,,,
75797,16,,,
75785,16,502.0,העבודה - מימד - עם אחד,
75781,16,590.0,ישראל ביתנו,
75769,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
75763,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
75761,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
75757,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
75735,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
75725,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
75723,16,,,
75719,16,,,
75716,16,24.0,הליכוד,
75702,16,,,
75697,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
75684,16,,,
75679,16,444.0,ציונות לאומית דתית מתחדשת,
75672,16,,,
75640,16,424.0,אגודת ישראל,
75607,16,,,
75606,16,,,
75591,16,,,
75583,16,,,
75580,16,,,
75575,16,,,
75572,16,,,
75557,16,502.0,העבודה - מימד - עם אחד,
75495,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
75492,16,,,
75448,16,,,
75447,16,,,
75446,16,,,
75444,16,,,
75443,16,,,
75442,16,,,
75441,16,,,
75440,16,,,
75439,16,,,
75438,16,,,
75437,16,,,
75436,16,,,
75435,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
75432,16,,,
75431,16,,,
75430,16,,,
75429,16,,,
75428,16,,,
75427,16,,,
75426,16,,,
75425,16,,,
75424,16,,,
75423,16,,,
75422,16,,,
75421,16,,,
75420,16,,,
75419,16,,,
75418,16,,,
75417,16,,,
75416,16,,,
75413,16,,,
75411,16,,,
75410,16,,,
75406,16,,,
75405,16,,,
75404,16,,,
75403,16,,,
75402,16,,,
75398,16,,,
75396,16,,,
75394,16,,,
75393,16,,,
75392,16,,,
75391,16,,,
75390,16,,,
75389,16,,,
75388,16,,,
75387,16,,,
75386,16,,,
75385,16,,,
75384,16,,,
75379,16,,,
75378,16,,,
75377,16,,,
75376,16,,,
75375,16,,,
75374,16,,,
75371,16,,,
75370,16,,,
75369,16,,,
75368,16,,,
75367,16,,,
75311,16,,,
75241,16,,,
75144,16,52.0,הרשימה הערבית המאוחדת,
74978,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
74976,16,502.0,העבודה - מימד - עם אחד,
74960,16,584.0,האיחוד הלאומי - מולדת - תקומה,
74959,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
67490,16,502.0,העבודה - מימד - עם אחד,
67489,16,502.0,העבודה - מימד - עם אחד,
37667,16,564.0,הסיעה החילונית,
31695,16,24.0,הליכוד,
31694,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
31693,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
31170,16,49.0,מפלגה דתית לאומית,
30970,16,,,
30961,16,,,
30959,16,,,
30958,16,,,
30957,16,,,
30873,16,586.0,הבית הלאומי,
30856,16,502.0,העבודה - מימד - עם אחד,
30853,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
30818,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
30801,16,24.0,הליכוד,
30776,16,564.0,הסיעה החילונית,
30775,16,564.0,הסיעה החילונית,
30756,16,604.0,החזית הדמוקרטית לשלום ולשוויון,
30541,16,,,
30540,16,,,
30538,16,,,
30533,16,,,
30532,16,,,
30530,16,,,
30524,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
30523,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
30502,16,590.0,ישראל ביתנו,
30468,16,584.0,האיחוד הלאומי - מולדת - תקומה,
30459,16,24.0,הליכוד,
30435,16,562.0,קדימה,
30328,16,502.0,העבודה - מימד - עם אחד,
30297,16,424.0,אגודת ישראל,
30273,16,564.0,הסיעה החילונית,
30267,16,584.0,האיחוד הלאומי - מולדת - תקומה,
30258,16,502.0,העבודה - מימד - עם אחד,
30257,16,590.0,ישראל ביתנו,
30249,16,24.0,הליכוד,
30238,16,24.0,הליכוד,
30237,16,562.0,קדימה,
30234,16,24.0,הליכוד,
30225,16,542.0,אחריות לאומית,
30221,16,49.0,מפלגה דתית לאומית,
30217,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
30216,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
30190,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
30186,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
30171,16,,,
30153,16,49.0,מפלגה דתית לאומית,
30128,16,502.0,העבודה - מימד - עם אחד,
30127,16,,,
30108,16,502.0,העבודה - מימד - עם אחד,
30107,16,502.0,העבודה - מימד - עם אחד,
30100,16,,,
30099,16,,,
30080,16,1078.0,שינוי,
30079,16,564.0,הסיעה החילונית,
30078,16,502.0,העבודה - מימד - עם אחד,
30043,16,564.0,הסיעה החילונית,
29912,16,,,
29911,16,,,
29909,16,,,
29907,16,,,
29905,16,,,
29904,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
29902,16,502.0,העבודה - מימד - עם אחד,
29831,16,24.0,הליכוד,
29741,16,502.0,העבודה - מימד - עם אחד,
29740,16,502.0,העבודה - מימד - עם אחד,
29697,16,584.0,האיחוד הלאומי - מולדת - תקומה,
29694,16,24.0,הליכוד,
29677,16,24.0,הליכוד,
29602,16,,,
29573,16,52.0,הרשימה הערבית המאוחדת,
29566,16,562.0,קדימה,
29540,16,502.0,העבודה - מימד - עם אחד,
29539,16,422.0,דגל התורה,
29510,16,502.0,העבודה - מימד - עם אחד,
29488,16,24.0,הליכוד,
29487,16,562.0,קדימה,
29479,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
29438,16,604.0,החזית הדמוקרטית לשלום ולשוויון,
29413,16,,,
29401,16,,,
29398,16,,,
29390,16,,,
29389,16,,,
29388,16,,,
29341,16,24.0,הליכוד,
29318,16,24.0,הליכוד,
29280,16,564.0,הסיעה החילונית,
29230,16,,,
29162,16,24.0,הליכוד,
29146,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
29116,16,24.0,הליכוד,
29113,16,51.0,"בל""ד (ברית לאומית דמוקרטית)",
29094,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
29079,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
29036,16,562.0,קדימה,
29019,16,49.0,מפלגה דתית לאומית,
29017,16,24.0,הליכוד,
29007,16,502.0,העבודה - מימד - עם אחד,
29006,16,602.0,תנועה ערבית להתחדשות,
28998,16,52.0,הרשימה הערבית המאוחדת,
28962,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
28918,16,502.0,העבודה - מימד - עם אחד,
28916,16,24.0,הליכוד,
28891,16,24.0,הליכוד,
28865,16,,,
28864,16,,,
28863,16,,,
28862,16,,,
28861,16,,,
28860,16,,,
28826,16,,,
28795,16,584.0,האיחוד הלאומי - מולדת - תקומה,
28673,16,24.0,הליכוד,
28658,16,604.0,החזית הדמוקרטית לשלום ולשוויון,
28619,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
28596,16,424.0,אגודת ישראל,
28580,16,562.0,קדימה,
28540,16,24.0,הליכוד,
28535,16,502.0,העבודה - מימד - עם אחד,
28509,16,422.0,דגל התורה,
28443,16,24.0,הליכוד,
28390,16,,,
28388,16,,,
28386,16,,,
28384,16,,,
28383,16,,,
28338,16,,,
28271,16,1078.0,שינוי,
28236,16,24.0,הליכוד,
28202,16,24.0,הליכוד,
28176,16,44.0,התאחדות הספרדים העולמית שומרי תורה,
28140,16,,,
28116,16,24.0,הליכוד,
28110,16,564.0,הסיעה החילונית,
28104,16,604.0,החזית הדמוקרטית לשלום ולשוויון,
28102,16,522.0,מרצ - יחד והבחירה הדמוקרטית,
28101,16,502.0,העבודה - מימד - עם אחד,
28099,16,24.0,הליכוד,
28028,16,45.0,האיחוד הלאומי - ישראל ביתנו - מולדת - תקומה,
28006,16,52.0,הרשימה הערבית המאוחדת,
27999,16,502.0,העבודה - מימד - עם אחד,
